,TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,MISSING_DATA,POLYLINE
534996,1382601543620000001,C,,,20000001,1382601543,A,False,"[[-8.610597, 41.151267]]"
535378,1382605981620000001,B,,19.0,20000001,1382605981,A,False,"[[-8.619741, 41.159223]]"
535670,1382609101620000001,B,,63.0,20000001,1382609101,A,False,"[[-8.60562, 41.144337]]"
536672,1382612051620000001,B,,19.0,20000001,1382612051,A,False,"[[-8.663121, 41.177916]]"
537143,1382623809620000001,A,2002.0,,20000001,1382623809,A,False,"[[-8.614071, 41.146137]]"
537150,1382629178620000001,C,,,20000001,1382629178,A,False,"[[-8.592318, 41.160267]]"
537314,1382629256620000001,C,,,20000001,1382629256,A,False,"[[-8.600229, 41.161338]]"
537910,1382631095620000001,A,2002.0,,20000001,1382631095,A,False,"[[-8.670186, 41.237424]]"
539501,1382640327620000001,B,,16.0,20000001,1382640327,A,False,"[[-8.667162, 41.175441]]"
540005,1382685460620000001,A,2002.0,,20000001,1382685460,A,False,"[[-8.639154, 41.235264]]"
540360,1382691244620000001,A,24494.0,,20000001,1382691244,A,False,"[[-8.624322, 41.148045]]"
540634,1382695205620000001,B,,19.0,20000001,1382695205,A,False,"[[-8.610795, 41.146056]]"
541512,1382698429620000001,A,2002.0,,20000001,1382698429,A,False,"[[-8.586009, 41.148819]]"
541836,1382709206620000001,B,,19.0,20000001,1382709206,A,False,"[[-8.597538, 41.181372]]"
542076,1382712802620000001,B,,33.0,20000001,1382712802,A,False,"[[-8.670456, 41.238387]]"
542311,1382715627620000001,C,,,20000001,1382715627,A,False,"[[-8.630028, 41.158872]]"
542539,1382718336620000001,A,2002.0,,20000001,1382718336,A,False,"[[-8.604297, 41.125311]]"
545984,1382721613620000001,A,2002.0,,20000001,1382721613,A,False,"[[-8.605485, 41.153112]]"
546325,1382772152620000001,C,,,20000001,1382772152,A,False,"[[-8.615934, 41.160843]]"
546643,1382779626620000001,A,5493.0,,20000001,1382779626,A,False,"[[-8.617536, 41.16366]]"
547377,1382786405620000001,B,,28.0,20000001,1382786405,A,False,"[[-8.585973, 41.168709]]"
547707,1382799884620000001,A,37998.0,,20000001,1382799884,A,False,"[[-8.656416, 41.153148]]"
547845,1382806064620000001,B,,36.0,20000001,1382806064,A,False,"[[-8.622459, 41.143905]]"
548067,1382808650620000001,B,,34.0,20000001,1382808650,A,False,"[[-8.598006, 41.150574]]"
554582,1382812396620000001,B,,19.0,20000001,1382812396,A,False,"[[-8.621145, 41.143338]]"
554696,1382946003620000001,B,,28.0,20000001,1382946003,A,False,"[[-8.594874, 41.156937]]"
554908,1382947937620000001,B,,19.0,20000001,1382947937,A,False,"[[-8.598132, 41.167062]]"
555426,1382950458620000001,A,5646.0,,20000001,1382950458,A,False,"[[-8.583165, 41.112414]]"
555625,1382956116620000001,B,,19.0,20000001,1382956116,A,False,"[[-8.621073, 41.149611]]"
555885,1382958453620000001,B,,60.0,20000001,1382958453,A,False,"[[-8.617527, 41.145471]]"
556629,1382962338620000001,A,4893.0,,20000001,1382962338,A,False,"[[-8.654364, 41.080833]]"
557203,1382972491620000001,B,,19.0,20000001,1382972491,A,False,"[[-8.57556, 41.199012]]"
557662,1382980268620000001,B,,,20000001,1382980268,A,False,"[[-8.613918, 41.214357]]"
558891,1382986733620000001,B,,42.0,20000001,1382986733,A,False,"[[-8.629929, 41.181057]]"
559361,1383033847620000001,A,12987.0,,20000001,1383033847,A,False,"[[-8.606979, 41.166522]]"
559963,1383039465620000001,B,,63.0,20000001,1383039465,A,False,"[[-8.605503, 41.144301]]"
560153,1383046214620000001,B,,19.0,20000001,1383046214,A,False,"[[-8.628579, 41.149287]]"
560646,1383049522620000001,A,52753.0,,20000001,1383049522,A,False,"[[-8.612955, 41.148909]]"
560909,1383056863620000001,C,,,20000001,1383056863,A,False,"[[-8.610489, 41.151384]]"
561342,1383059739620000001,B,,19.0,20000001,1383059739,A,False,"[[-8.600499, 41.149296]]"
561584,1383065253620000001,B,,19.0,20000001,1383065253,A,False,"[[-8.62047, 41.1651]]"
563346,1383068053620000001,A,2002.0,,20000001,1383068053,A,False,"[[-8.580456, 41.159358]]"
563827,1383122227620000001,B,,28.0,20000001,1383122227,A,False,"[[-8.602623, 41.173767]]"
564090,1383127607620000001,A,2002.0,,20000001,1383127607,A,False,"[[-8.606538, 41.148306]]"
565075,1383130825620000001,A,2002.0,,20000001,1383130825,A,False,"[[-8.672769, 41.148828]]"
565375,1383144425620000001,B,,34.0,20000001,1383144425,A,False,"[[-8.628939, 41.152464]]"
565730,1383147654620000001,B,,30.0,20000001,1383147654,A,False,"[[-8.660493, 41.173155]]"
565831,1383151803620000001,B,,31.0,20000001,1383151803,A,False,"[[-8.630163, 41.16852]]"
566146,1383152870620000001,A,61598.0,,20000001,1383152870,A,False,"[[-8.619903, 41.147946]]"
566469,1383156790620000001,B,,19.0,20000001,1383156790,A,False,"[[-8.594244, 41.151159]]"
568122,1383162111620000001,B,,19.0,20000001,1383162111,A,False,"[[-8.585856, 41.148783]]"
568259,1383209520620000001,C,,,20000001,1383209520,A,False,"[[-8.610201, 41.151834]]"
569160,1383210943620000001,A,2002.0,,20000001,1383210943,A,False,"[[-8.605512, 41.153607]]"
569686,1383221093620000001,A,63761.0,,20000001,1383221093,A,False,"[[-8.594973, 41.157054]]"
570027,1383228606620000001,B,,19.0,20000001,1383228606,A,False,"[[-8.596989, 41.145363]]"
570498,1383232604620000001,B,,,20000001,1383232604,A,False,"[[-8.670132, 41.237235]]"
570698,1383238558620000001,A,2002.0,,20000001,1383238558,A,False,"[[-8.60562, 41.153589]]"
571058,1383240894620000001,C,,,20000001,1383240894,A,False,"[[-8.410554, 40.371732]]"
571094,1383245697620000001,C,,,20000001,1383245697,A,False,"[[-8.446626, 40.355361]]"
573375,1383246277620000001,C,,,20000001,1383246277,A,False,"[[-8.556291, 41.172606]]"
574055,1383294070620000001,A,2002.0,,20000001,1383294070,A,False,"[[-8.583183, 41.164722]]"
574791,1383300971620000001,A,2002.0,,20000001,1383300971,A,False,"[[-8.605575, 41.15358]]"
574912,1383308809620000001,C,,,20000001,1383308809,A,False,"[[-8.598519, 41.1777]]"
575353,1383310179620000001,C,,,20000001,1383310179,A,False,"[[-8.659242, 41.182263]]"
575622,1383315400620000001,A,63882.0,,20000001,1383315400,A,False,"[[-8.643915, 41.144715]]"
576001,1383318318620000001,B,,53.0,20000001,1383318318,A,False,"[[-8.614989, 41.147532]]"
576112,1383322728620000001,A,3793.0,,20000001,1383322728,A,False,"[[-8.616033, 41.14764]]"
576634,1383324191620000001,B,,25.0,20000001,1383324191,A,False,"[[-8.605026, 41.163993]]"
586060,1383330261620000001,B,,19.0,20000001,1383330261,A,False,"[[-8.62677, 41.218227]]"
586244,1383466030620000001,B,,56.0,20000001,1383466030,A,False,"[[-8.62407, 41.148171]]"
586511,1383468965620000001,B,,7.0,20000001,1383468965,A,False,"[[-8.66403, 41.166432]]"
586846,1383474646620000001,B,,10.0,20000001,1383474646,A,False,"[[-8.555526, 41.139549]]"
586946,1383481160620000001,B,,15.0,20000001,1383481160,A,False,"[[-8.631162, 41.154507]]"
587140,1383483112620000001,B,,12.0,20000001,1383483112,A,False,"[[-8.603757, 41.174694]]"
587327,1383486923620000001,A,13168.0,,20000001,1383486923,A,False,"[[-8.603856, 41.175783]]"
587385,1383490183620000001,B,,33.0,20000001,1383490183,A,False,"[[-8.658054, 41.181651]]"
587464,1383491585620000001,C,,,20000001,1383491585,A,False,"[[-8.665506, 41.153769]]"
587505,1383492805620000001,A,15904.0,,20000001,1383492805,A,False,"[[-8.61174, 41.145975]]"
587539,1383493780620000001,C,,,20000001,1383493780,A,False,"[[-8.575344, 41.142951]]"
587719,1383494587620000001,C,,,20000001,1383494587,A,False,"[[-8.594001, 41.163804]]"
587865,1383498362620000001,A,18225.0,,20000001,1383498362,A,False,"[[-8.585874, 41.148792]]"
587929,1383501357620000001,B,,10.0,20000001,1383501357,A,False,"[[-8.649567, 41.151015]]"
589396,1383503010620000001,A,2436.0,,20000001,1383503010,A,False,"[[-8.671725, 41.150349]]"
589887,1383553377620000001,B,,28.0,20000001,1383553377,A,False,"[[-8.641719, 41.161356]]"
590903,1383558252620000001,A,2002.0,,20000001,1383558252,A,False,"[[-8.603892, 41.124996]]"
591138,1383571205620000001,B,,52.0,20000001,1383571205,A,False,"[[-8.617743, 41.171013]]"
591544,1383574419620000001,B,,52.0,20000001,1383574419,A,False,"[[-8.619948, 41.147856]]"
592172,1383579315620000001,A,22414.0,,20000001,1383579315,A,False,"[[-8.588853, 41.165289]]"
592445,1383587800620000001,A,6534.0,,20000001,1383587800,A,False,"[[-8.58267, 41.174055]]"
593678,1383591895620000001,A,34615.0,,20000001,1383591895,A,False,"[[-8.570664, 41.167719]]"
594314,1383638652620000001,A,2002.0,,20000001,1383638652,A,False,"[[-8.598177, 41.189256]]"
594848,1383646185620000001,B,,19.0,20000001,1383646185,A,False,"[[-8.6256, 41.149692]]"
595770,1383652967620000001,B,,19.0,20000001,1383652967,A,False,"[[-8.662563, 41.181687]]"
596460,1383666096620000001,A,2002.0,,20000001,1383666096,A,False,"[[-8.585883, 41.148792]]"
596635,1383675521620000001,B,,28.0,20000001,1383675521,A,False,"[[-8.583867, 41.16321]]"
597874,1383678627620000001,C,,,20000001,1383678627,A,False,"[[-8.575758, 41.159511]]"
598130,1383726489620000001,B,,28.0,20000001,1383726489,A,False,"[[-8.602911, 41.173794]]"
598655,1383729680620000001,B,,58.0,20000001,1383729680,A,False,"[[-8.61759, 41.145867]]"
598908,1383735680620000001,B,,19.0,20000001,1383735680,A,False,"[[-8.606691, 41.162616]]"
599466,1383738718620000001,A,2002.0,,20000001,1383738718,A,False,"[[-8.605161, 41.153535]]"
599678,1383747180620000001,B,,10.0,20000001,1383747180,A,False,"[[-8.65818, 41.181426]]"
600005,1383749793620000001,A,62317.0,,20000001,1383749793,A,False,"[[-8.622405, 41.14737]]"
600656,1383754009620000001,A,2002.0,,20000001,1383754009,A,False,"[[-8.657307, 41.161203]]"
602415,1383762997620000001,C,,,20000001,1383762997,A,False,"[[-8.613414, 41.183793]]"
602626,1383812932620000001,B,,28.0,20000001,1383812932,A,False,"[[-8.606223, 41.162238]]"
603142,1383814833620000001,B,,63.0,20000001,1383814833,A,False,"[[-8.607717, 41.118759]]"
603319,1383818786620000001,A,28966.0,,20000001,1383818786,A,False,"[[-8.612856, 41.150169]]"
603613,1383820128620000001,A,2002.0,,20000001,1383820128,A,False,"[[-8.610651, 41.151285]]"
604870,1383822134620000001,C,,,20000001,1383822134,A,False,"[[-8.575713, 41.159619]]"
605022,1383833571620000001,B,,19.0,20000001,1383833571,A,False,"[[-8.65737, 41.161437]]"
605870,1383834878620000001,A,15143.0,,20000001,1383834878,A,False,"[[-8.633268, 41.126211]]"
606119,1383842580620000001,C,,,20000001,1383842580,A,False,"[[-8.575785, 41.159646]]"
606332,1383845755620000001,A,2002.0,,20000001,1383845755,A,False,"[[-8.631972, 41.164605]]"
606549,1383848837620000001,B,,17.0,20000001,1383848837,A,False,"[[-8.605692, 41.15259]]"
608336,1383852204620000001,A,2002.0,,20000001,1383852204,A,False,"[[-8.547633, 41.172858]]"
608887,1383896945620000001,B,,28.0,20000001,1383896945,A,False,"[[-8.67393, 41.154444]]"
609047,1383904248620000001,B,,10.0,20000001,1383904248,A,False,"[[-8.621037, 41.150484]]"
609405,1383906209620000001,A,2002.0,,20000001,1383906209,A,False,"[[-8.609508, 41.160375]]"
609668,1383910568620000001,A,38111.0,,20000001,1383910568,A,False,"[[-8.608734, 41.158215]]"
610053,1383914031620000001,A,4875.0,,20000001,1383914031,A,False,"[[-8.603361, 41.153625]]"
610395,1383919461620000001,B,,19.0,20000001,1383919461,A,False,"[[-8.601948, 41.179662]]"
610992,1383923515620000001,A,62187.0,,20000001,1383923515,A,False,"[[-8.606151, 41.193648]]"
611131,1383931465620000001,B,,49.0,20000001,1383931465,A,False,"[[-8.605818, 41.144427]]"
611375,1383933184620000001,B,,19.0,20000001,1383933184,A,False,"[[-8.592129, 41.152032]]"
614550,1383936860620000001,A,2002.0,,20000001,1383936860,A,False,"[[-8.56035, 41.170959]]"
614867,1383985924620000001,A,55900.0,,20000001,1383985924,A,False,"[[-8.603658, 41.146893]]"
614911,1383992477620000001,B,,27.0,20000001,1383992477,A,False,"[[-8.629848, 41.152581]]"
615027,1383993330620000001,C,,,20000001,1383993330,A,False,"[[-8.609454, 41.151618]]"
615472,1383995680620000001,B,,25.0,20000001,1383995680,A,False,"[[-8.636058, 41.118534]]"
615703,1384004790620000001,B,,34.0,20000001,1384004790,A,False,"[[-8.555679, 41.179788]]"
615867,1384008850620000001,B,,26.0,20000001,1384008850,A,False,"[[-8.599977, 41.151933]]"
616349,1384011618620000001,B,,61.0,20000001,1384011618,A,False,"[[-8.594496, 41.171715]]"
616533,1384021153620000001,A,5602.0,,20000001,1384021153,A,False,"[[-8.660691, 41.162157]]"
622099,1384024695620000001,A,14790.0,,20000001,1384024695,A,False,"[[-8.6382, 41.15295]]"
622317,1384158827620000001,B,,28.0,20000001,1384158827,A,False,"[[-8.606979, 41.162328]]"
622962,1384161108620000001,B,,63.0,20000001,1384161108,A,False,"[[-8.603739, 41.183163]]"
623396,1384168118620000001,C,,,20000001,1384168118,A,False,"[[-8.663904, 41.176998]]"
623752,1384174431620000001,A,15740.0,,20000001,1384174431,A,False,"[[-8.660952, 41.170509]]"
624127,1384179395620000001,A,2002.0,,20000001,1384179395,A,False,"[[-8.619903, 41.129226]]"
624222,1384183668620000001,B,,53.0,20000001,1384183668,A,False,"[[-8.606439, 41.148414]]"
624589,1384184927620000001,A,2002.0,,20000001,1384184927,A,False,"[[-8.605377, 41.153589]]"
624723,1384189588620000001,B,,19.0,20000001,1384189588,A,False,"[[-8.612703, 41.15889]]"
625073,1384191344620000001,B,,19.0,20000001,1384191344,A,False,"[[-8.640666, 41.161194]]"
627374,1384196889620000001,C,,,20000001,1384196889,A,False,"[[-8.689086, 41.176377]]"
627921,1384258796620000001,C,,,20000001,1384258796,A,False,"[[-8.637498, 41.16465]]"
628536,1384267310620000001,B,,35.0,20000001,1384267310,A,False,"[[-8.607033, 41.148585]]"
628789,1384275416620000001,A,3060.0,,20000001,1384275416,A,False,"[[-8.613396, 41.176476]]"
629127,1384278854620000001,B,,19.0,20000001,1384278854,A,False,"[[-8.598006, 41.180436]]"
630321,1384285502620000001,A,2002.0,,20000001,1384285502,A,False,"[[-8.660502, 41.16402]]"
630617,1384332351620000001,A,2002.0,,20000001,1384332351,A,False,"[[-8.658333, 41.181048]]"
631130,1384335727620000001,C,,,20000001,1384335727,A,False,"[[-8.634069, 41.193387]]"
631301,1384342281620000001,B,,19.0,20000001,1384342281,A,False,"[[-8.598708, 41.178924]]"
631578,1384344421620000001,B,,49.0,20000001,1384344421,A,False,"[[-8.614296, 41.171256]]"
631898,1384348638620000001,A,15920.0,,20000001,1384348638,A,False,"[[-8.602074, 41.17968]]"
632248,1384353404620000001,A,13168.0,,20000001,1384353404,A,False,"[[-8.624214, 41.232681]]"
632603,1384358024620000001,B,,19.0,20000001,1384358024,A,False,"[[-8.593524, 41.158053]]"
632836,1384362340620000001,B,,19.0,20000001,1384362340,A,False,"[[-8.613162, 41.159025]]"
634904,1384365245620000001,A,2002.0,,20000001,1384365245,A,False,"[[-8.670528, 41.238765]]"
635104,1384422827620000001,A,9991.0,,20000001,1384422827,A,False,"[[-8.613792, 41.145192]]"
635439,1384425433620000001,C,,,20000001,1384425433,A,False,"[[-8.556237, 41.096286]]"
635739,1384430619620000001,C,,,20000001,1384430619,A,False,"[[-8.575731, 41.159547]]"
635874,1384435103620000001,B,,19.0,20000001,1384435103,A,False,"[[-8.620083, 41.14773]]"
636156,1384436908620000001,B,,25.0,20000001,1384436908,A,False,"[[-8.675847, 41.179068]]"
636607,1384440918620000001,B,,19.0,20000001,1384440918,A,False,"[[-8.621064, 41.154003]]"
636947,1384446663620000001,A,2002.0,,20000001,1384446663,A,False,"[[-8.640567, 41.159916]]"
637325,1384451067620000001,A,2002.0,,20000001,1384451067,A,False,"[[-8.608266, 41.148117]]"
638845,1384457955620000001,A,5602.0,,20000001,1384457955,A,False,"[[-8.660655, 41.162175]]"
639266,1384503946620000001,B,,28.0,20000001,1384503946,A,False,"[[-8.602416, 41.173776]]"
639944,1384509028620000001,A,12897.0,,20000001,1384509028,A,False,"[[-8.671383, 41.197887]]"
640242,1384517685620000001,B,,19.0,20000001,1384517685,A,False,"[[-8.609715, 41.160402]]"
640371,1384522039620000001,C,,,20000001,1384522039,A,False,"[[-8.619831, 41.148099]]"
640556,1384523746620000001,B,,25.0,20000001,1384523746,A,False,"[[-8.587431, 41.147343]]"
640769,1384526057620000001,B,,19.0,20000001,1384526057,A,False,"[[-8.585748, 41.148774]]"
641033,1384528674620000001,C,,,20000001,1384528674,A,False,"[[-8.584191, 41.148819]]"
641265,1384531856620000001,C,,,20000001,1384531856,A,False,"[[-8.608131, 41.236677]]"
641419,1384534633620000001,B,,16.0,20000001,1384534633,A,False,"[[-8.647308, 41.170221]]"
641763,1384536452620000001,C,,,20000001,1384536452,A,False,"[[-8.686791, 41.173659]]"
641943,1384541200620000001,A,34030.0,,20000001,1384541200,A,False,"[[-8.643384, 41.162958]]"
642081,1384543853620000001,A,2002.0,,20000001,1384543853,A,False,"[[-8.693352, 41.181417]]"
649705,1384546042620000001,A,52543.0,,20000001,1384546042,A,False,"[[-8.661672, 41.162391]]"
649764,1384676412620000001,B,,10.0,20000001,1384676412,A,False,"[[-8.584461, 41.181417]]"
649939,1384678445620000001,A,23874.0,,20000001,1384678445,A,False,"[[-8.647389, 41.151735]]"
650155,1384684896620000001,B,,34.0,20000001,1384684896,A,False,"[[-8.651448, 41.15637]]"
650328,1384692128620000001,B,,7.0,20000001,1384692128,A,False,"[[-8.656011, 41.171868]]"
650397,1384696684620000001,A,16560.0,,20000001,1384696684,A,False,"[[-8.611452, 41.146047]]"
650481,1384698681620000001,B,,27.0,20000001,1384698681,A,False,"[[-8.649846, 41.154426]]"
650521,1384700655620000001,C,,,20000001,1384700655,A,False,"[[-8.660007, 41.160051]]"
650700,1384701655620000001,C,,,20000001,1384701655,A,False,"[[-8.611461, 41.146101]]"
650835,1384706637620000001,A,6714.0,,20000001,1384706637,A,False,"[[-8.629146, 41.160879]]"
650972,1384709660620000001,C,,,20000001,1384709660,A,False,"[[-8.600337, 41.149296]]"
650973,1384713777620000001,C,,,20000001,1384713777,A,False,"[[-8.608221, 41.15034]]"
652315,1384713786620000001,C,,,20000001,1384713786,A,False,"[[-8.669196, 41.239539]]"
652913,1384764948620000001,A,2002.0,,20000001,1384764948,A,False,"[[-8.657937, 41.18103]]"
653895,1384771970620000001,A,15722.0,,20000001,1384771970,A,False,"[[-8.652114, 41.169177]]"
654149,1384786452620000001,B,,10.0,20000001,1384786452,A,False,"[[-8.613549, 41.170671]]"
654589,1384790289620000001,B,,10.0,20000001,1384790289,A,False,"[[-8.606988, 41.160924]]"
655826,1384796265620000001,B,,58.0,20000001,1384796265,A,False,"[[-8.65206, 41.167782]]"
656441,1384848025620000001,A,3247.0,,20000001,1384848025,A,False,"[[-8.602668, 41.179896]]"
656672,1384855921620000001,A,6800.0,,20000001,1384855921,A,False,"[[-8.625744, 41.157459]]"
656998,1384858970620000001,B,,19.0,20000001,1384858970,A,False,"[[-8.663238, 41.181453]]"
657293,1384864072620000001,A,23998.0,,20000001,1384864072,A,False,"[[-8.622279, 41.147631]]"
657775,1384869146620000001,B,,19.0,20000001,1384869146,A,False,"[[-8.595522, 41.141601]]"
657984,1384875680620000001,B,,19.0,20000001,1384875680,A,False,"[[-8.593605, 41.162445]]"
658279,1384878789620000001,C,,,20000001,1384878789,A,False,"[[-8.575731, 41.159484]]"
659649,1384882787620000001,B,,28.0,20000001,1384882787,A,False,"[[-8.58951, 41.173182]]"
659984,1384933867620000001,A,32112.0,,20000001,1384933867,A,False,"[[-8.611119, 41.172273]]"
660303,1384938837620000001,B,,63.0,20000001,1384938837,A,False,"[[-8.606448, 41.148324]]"
660634,1384942406620000001,A,63882.0,,20000001,1384942406,A,False,"[[-8.602407, 41.1795]]"
661072,1384946928620000001,B,,49.0,20000001,1384946928,A,False,"[[-8.598735, 41.165334]]"
661486,1384953980620000001,B,,52.0,20000001,1384953980,A,False,"[[-8.625222, 41.155605]]"
661614,1384960409620000001,A,5432.0,,20000001,1384960409,A,False,"[[-8.681778, 41.160141]]"
661712,1384962229620000001,C,,,20000001,1384962229,A,False,"[[-8.681904, 41.157135]]"
661839,1384963961620000001,B,,34.0,20000001,1384963961,A,False,"[[-8.606403, 41.146938]]"
662070,1384965545620000001,C,,,20000001,1384965545,A,False,"[[-8.633475, 41.172903]]"
662399,1384968380620000001,C,,,20000001,1384968380,A,False,"[[-8.587908, 41.167377]]"
663979,1384973172620000001,B,,28.0,20000001,1384973172,A,False,"[[-8.583984, 41.177304]]"
